time="2020-05-26T13:49:19-04:00" level=info msg="Starting to link FHIR endpoints to npi organizations"
Resulting Token Counts:
Name: INC       Value: 6330
Name: DENTALES       Value: 1
Name: MEPCO       Value: 1
Name: TERREBONNE       Value: 1
Name: LEANDER       Value: 1
Name: WYRICK       Value: 1
Name: ADAPT       Value: 1
Name: VERANDAS       Value: 1
Name: ABCD       Value: 1
Name: CHILDS       Value: 1
Name: EWING       Value: 1
Name: LINGENFELTER       Value: 1
Name: SUPERMARKETS       Value: 1
Name: CHANGES       Value: 1
Name: TINDELL       Value: 1
Name: PEKIN       Value: 1
Name: PROCEDURE       Value: 1
Name: MSH       Value: 1
Name: ULTRASSOUND       Value: 1
Name: SEDGWICK       Value: 1
Name: MAHANOY       Value: 1
Name: CNTR       Value: 1
Name: PRUETTS       Value: 1
Name: KASKO       Value: 1
Name: COPPOLA       Value: 1
Name: MARYLANDS       Value: 1
Name: MEDINET       Value: 1
Name: TAMARILLOAMARILLO       Value: 1
Name: TOTEMS       Value: 1
Name: MCCLEVE       Value: 1
Name: WEXNER       Value: 1
Name: BEEVILLE       Value: 1
Name: URBAN       Value: 1
Name: REBA       Value: 1
Name: NIGH       Value: 1
Name: FREDERICKTOWN       Value: 1
Name: 265       Value: 1
Name: KINGSBURY       Value: 1
Name: KENSINGTONLLC       Value: 1
Name: TIMMERMAN       Value: 1
Name: ASTHMALUNG       Value: 1
Name: CLOSE       Value: 1
Name: LAXER       Value: 1
Name: CHIODO       Value: 1
Name: MOVEMENT       Value: 1
Name: CHRISOMA       Value: 1
Name: ELYSBURG       Value: 1
Name: UROLGICAL       Value: 1
Name: STEPHAN       Value: 1
Name: PEARCY       Value: 1
Name: REVOLUTIONARY       Value: 1
Name: TRAYMORE       Value: 1
Name: CLADDAUGH       Value: 1
Name: JOE       Value: 1
Name: CLIFFS       Value: 1
Name: BOLTONS       Value: 1
Name: RONCO       Value: 1
Name: STEWARTGA       Value: 1
Name: DIRECTIONS       Value: 1
Name: GERBER       Value: 1
Name: SOLOMONS       Value: 1
Name: PROSTHETICSINC       Value: 1
Name: OPTC       Value: 1
Name: RBR       Value: 1
Name: INDUS       Value: 1
Name: SY       Value: 1
Name: DLS       Value: 1
Name: CHANEY       Value: 1
Name: SECOR       Value: 1
Name: ROCKDALE       Value: 1
Name: GOSHEN       Value: 1
Name: CLEMSON       Value: 1
Name: GLENAIRE       Value: 1
Name: SIXTY       Value: 1
Name: MCCANDLESS       Value: 1
Name: WOODMERE       Value: 1
Name: RIOS       Value: 1
Name: ROMIE       Value: 1
Name: PECTOR       Value: 1
Name: SQUIRREL       Value: 1
Name: ARHS       Value: 1
Name: PROTECTORATE       Value: 1
Name: BD       Value: 1
Name: RIVIERA       Value: 1
Name: BHDS       Value: 1
Name: DEK       Value: 1
Name: KNOWLES       Value: 1
Name: OSAWATOMIE       Value: 1
Name: MASTERSON       Value: 1
Name: TCRC       Value: 1
Name: MARVEL       Value: 1
Name: PIERCE       Value: 1
Name: QUINSEY       Value: 1
Name: DUBER       Value: 1
Name: HIGHWAY       Value: 1
Name: HAIRSTON       Value: 1
Name: SANILAC       Value: 1
Name: TALL       Value: 1
Name: OV       Value: 1
Name: OKEECOBEE       Value: 1
Name: MEDISERV       Value: 1
Name: UNIQUE       Value: 1
Name: SVETZ       Value: 1
Name: PHILBIN       Value: 1
Name: ALEXANDRA       Value: 1
Name: UNGER       Value: 1
Name: RESPICARE       Value: 1
Name: NOEL       Value: 1
Name: NEGRON       Value: 1
Name: OPERATION       Value: 1
Name: ARRNO       Value: 1
Name: ABOUT       Value: 1
Name: BLM       Value: 1
Name: WELLSPRING       Value: 1
Name: DIOGENES       Value: 1
Name: BUSINESSES       Value: 1
Name: EXCEPTIONAL       Value: 1
Name: STEREOTACTIC       Value: 1
Name: SHARAD       Value: 1
Name: HUNGERFORD       Value: 1
Name: HOURS       Value: 1
Name: 2028       Value: 1
Name: STILWELL       Value: 1
Name: MONTEZUMA       Value: 1
Name: PINEGROVE       Value: 1
Name: EXCELLENS       Value: 1
Name: MULES       Value: 1
Name: MORONGO       Value: 1
Name: NAVY       Value: 1
Name: FACC       Value: 1
Name: HARTON       Value: 1
Name: ORACLE       Value: 1
Name: TURTZO       Value: 1
Name: RICKS       Value: 1
Name: CONNELLSVILLE       Value: 1
Name: CROFT       Value: 1
Name: ARITION       Value: 1
Name: HARBOLT       Value: 1
Name: THORATEC       Value: 1
Name: BERKELY       Value: 1
Name: PTOT       Value: 1
Name: BRISTOLVILLE       Value: 1
Name: ROQUE       Value: 1
Name: DEMTISTRY       Value: 1
Name: AGGARWAL       Value: 1
Name: MENTOR       Value: 1
Name: NGOC       Value: 1
Name: LXN       Value: 1
Name: AHEE       Value: 1
Name: HEARTFELT       Value: 1
Name: PASS       Value: 1
Name: LABELLE       Value: 1
Name: BEIKIRCH       Value: 1
Name: SCORE       Value: 1
Name: HYATTSVILLE       Value: 1
Name: NUEVA       Value: 1
Name: DURAMED       Value: 1
Name: KIPS       Value: 1
Name: HISTORY       Value: 1
Name: CLEMENT       Value: 1
Name: DUNES       Value: 1
Name: CUPOLA       Value: 1
Name: SCOTTSBLUFF       Value: 1
Name: LARUE       Value: 1
Name: ENTAA       Value: 1
Name: LBJ       Value: 1
Name: UM       Value: 1
Name: HULLS       Value: 1
Name: PADMA       Value: 1
Name: LANCASTERLP       Value: 1
Name: OTAKAR       Value: 1
Name: VORON       Value: 1
Name: GLAZE       Value: 1
Name: OCEANSIDE       Value: 1
Name: INVALID       Value: 1
Name: IVNA       Value: 1
Name: GIANCOLA       Value: 1
Name: ASSICI       Value: 1
Name: LAWTON       Value: 1
Name: STAUFFER       Value: 1
Name: RECONSTRUCTION       Value: 1
Name: FEDORCHAK       Value: 1
Name: IJJ       Value: 1
Name: HERRMAN       Value: 1
Name: ONSLOW       Value: 1
Name: LATO       Value: 1
Name: MAKSOUD       Value: 1
Name: WINNING       Value: 1
Name: ISSAC       Value: 1
Name: ACHH       Value: 1
Name: GLENNAN       Value: 1
Name: URBANA       Value: 1
Name: CHAD       Value: 1
Name: BELLEFONTAINE       Value: 1
Name: JPA       Value: 1
Name: RIVERDALE       Value: 1
Name: PROCHODA       Value: 1
Name: BAE       Value: 1
Name: MCINTOSH       Value: 1
Name: MATILDA       Value: 1
Name: PARU       Value: 1
Name: FARMERSVILLE       Value: 1
Name: SHAMOKIN       Value: 1
Name: INTERACTIVE       Value: 1
Name: SERVS       Value: 1
Name: MCADAMS       Value: 1
Name: GRANS       Value: 1
Name: BRODSTONE       Value: 1
Name: ELDRON       Value: 1
Name: NICHOLASVILLE       Value: 1
Name: NITTANY       Value: 1
Name: ERNEST       Value: 1
Name: CORPORATE       Value: 1
Name: SHORT       Value: 1
Name: MADARA       Value: 1
Name: MCLAIN       Value: 1
Name: NASSER       Value: 1
Name: SUDARSHAN       Value: 1
Name: CROLEY       Value: 1
Name: SPINESOURCE       Value: 1
Name: KCUMB       Value: 1
Name: RUCKDESCHEL       Value: 1
Name: CLAUDIO       Value: 1
Name: GAVIGAN       Value: 1
Name: MEDISYS       Value: 1
Name: SAGLIMBENE       Value: 1
Name: AYMAN       Value: 1
Name: LIFESPACE       Value: 1
Name: PINEAU       Value: 1
Name: NELLHAUS       Value: 1
Name: HEALTHMONT       Value: 1
Name: SHAHAN       Value: 1
Name: QUEREQUINCIA       Value: 1
Name: MARLINTON       Value: 1
Name: OCCUMED       Value: 1
Name: REGAL       Value: 1
Name: WHEATCREST       Value: 1
Name: TAMARAC       Value: 1
Name: RETNA       Value: 1
Name: NEWS       Value: 1
Name: BROZYNA       Value: 1
Name: PMA       Value: 1
Name: ROSEBURG       Value: 1
Name: GILLETT       Value: 1
Name: MANORS       Value: 1
Name: PEDI       Value: 1
Name: MAUREEN       Value: 1
Name: LADIES       Value: 1
Name: HODGEMAN       Value: 1
Name: CHIMNEY       Value: 1
Name: WILHOITE       Value: 1
Name: WEAVERVILLE       Value: 1
Name: ADEL       Value: 1
Name: THERAPATH       Value: 1
Name: CROMWELL       Value: 1
Name: CLAUSELLS       Value: 1
Name: GUY       Value: 1
Name: DRIESEN       Value: 1
Name: HARTSOUGH       Value: 1
Name: LANNY       Value: 1
Name: RHYTHM       Value: 1
Name: TECUMSEH       Value: 1
Name: GLORIA       Value: 1
Name: RIDGELAND       Value: 1
Name: LEVI       Value: 1
Name: MURCHISON       Value: 1
Name: PHDPA       Value: 1
Name: WATERWAY       Value: 1
Name: CNH       Value: 1
Name: LUBELL       Value: 1
Name: KOBET       Value: 1
Name: JOYCE       Value: 1
Name: ASHER       Value: 1
Name: ISRAEL       Value: 1
Name: WANI       Value: 1
Name: BORDERS       Value: 1
Name: SETO       Value: 1
Name: LIFETREE       Value: 1
Name: ARMENIAN       Value: 1
Name: GRASSROOTS       Value: 1
Name: GROSSNICKLE       Value: 1
Name: ZEE       Value: 1
Name: KILLEEN       Value: 1
Name: DREYFUS       Value: 1
Name: TEMPLEHEALTH       Value: 1
Name: CCFHC       Value: 1
Name: CLAIREMONT       Value: 1
Name: BANBURY       Value: 1
Name: SNELLS       Value: 1
Name: REHABLILTATION       Value: 1
Name: CARECONNECT       Value: 1
Name: CURRY       Value: 1
Name: CHECH       Value: 1
Name: HONRUBIA       Value: 1
Name: 70       Value: 1
Name: WARRICK       Value: 1
Name: SQUARO       Value: 1
Name: KOHLI       Value: 1
Name: SUNYA       Value: 1
Name: ABM       Value: 1
Name: BOURGEOIS       Value: 1
Name: SIMPSONVILLE       Value: 1
Name: BREEN       Value: 1
Name: GRANTS       Value: 1
Name: NOWIK       Value: 1
Name: AUDYCKI       Value: 1
Name: DEPTCHILDRENS       Value: 1
Name: TWAY       Value: 1
Name: WEYRAUCHS       Value: 1
Name: OUTPOST       Value: 1
Name: STANOCOLA       Value: 1
Name: COON       Value: 1
Name: SHELLY       Value: 1
Name: PROMIS       Value: 1
Name: HORSLEY       Value: 1
Name: CAMPOS       Value: 1
Name: MIRAGE       Value: 1
Name: WATERBURY       Value: 1
Name: DVL       Value: 1
Name: HALKIAS       Value: 1
Name: BOB       Value: 1
Name: TURANCHIK       Value: 1
Name: DELIS       Value: 1
Name: FLOOD       Value: 1
Name: SILT       Value: 1
Name: DELPRESTO       Value: 1
Name: KALKASKA       Value: 1
Name: KOMOROUS       Value: 1
Name: SLR       Value: 1
Name: DYSFUNCTION       Value: 1
Name: WOSM       Value: 1
Name: KIRBY       Value: 1
Name: TRICITIES       Value: 1
Name: MATHER       Value: 1
Name: PVHC       Value: 1
Name: FONTENOT       Value: 1
Name: REDMAN       Value: 1
Name: REFUAH       Value: 1
Name: BAYONNE       Value: 1
Name: HEIDELBERG       Value: 1
Name: GORUM       Value: 1
Name: JEA       Value: 1
Name: MFPD       Value: 1
Name: INGRID       Value: 1
Name: SUPERMED       Value: 1
Name: CONCOURSE       Value: 1
Name: IRA       Value: 1
Name: CAPPS       Value: 1
Name: PADRE       Value: 1
Name: FINAN       Value: 1
Name: FASHIONS       Value: 1
Name: PRT       Value: 1
Name: DURALL       Value: 1
Name: ARISTA       Value: 1
Name: MAJESTY       Value: 1
Name: DOMINIC       Value: 1
Name: VEALE       Value: 1
Name: JIRAYOS       Value: 1
Name: ONARGA       Value: 1
Name: LAUGHLIN       Value: 1
Name: PAYSEUR       Value: 1
Name: OSC       Value: 1
Name: COMBINED       Value: 1
Name: BECKFORD       Value: 1
Name: BURLEY       Value: 1
Name: EMMANUELINC       Value: 1
Name: MINNEWASKA       Value: 1
Name: CONDITIONING       Value: 1
Name: MILBRIDGE       Value: 1
Name: FRANKS       Value: 1
Name: VINCENNES       Value: 1
Name: BOROUGH       Value: 1
Name: SEATING       Value: 1
Name: MAHARLIKA       Value: 1
Name: DOROTHEA       Value: 1
Name: ECUMENICAL       Value: 1
Name: HOPEALLIANZ       Value: 1
Name: BAUVE       Value: 1
Name: PERIOPERATIVE       Value: 1
Name: BUFORD       Value: 1
Name: BABAKHANIAN       Value: 1
Name: DIABETICSUPPLIESCOM       Value: 1
Name: OKANOGAN       Value: 1
Name: ONEAL       Value: 1
Name: MIDDLETOWNHOLMDEL       Value: 1
Name: TACTICAL       Value: 1
Name: TURLOCK       Value: 1
Name: 1957       Value: 1
Name: ANI       Value: 1
Name: REHABILITATIONINC       Value: 1
Name: DOWNERS       Value: 1
Name: JFK       Value: 1
Name: MEHRANY       Value: 1
Name: TREACY       Value: 1
Name: TRANSPORTINC       Value: 1
Name: JAISOHN       Value: 1
Name: STEENERSON       Value: 1
Name: LCMH       Value: 1
Name: CABRILLO       Value: 1
Name: MANKATO       Value: 1
Name: CSC       Value: 1
Name: RE       Value: 1
Name: NONPROFIT       Value: 1
Name: OPTOMETRIST       Value: 1
Name: MARCHANT       Value: 1
Name: BURKEY       Value: 1
Name: SUSANVILLE       Value: 1
Name: CHICOPEE       Value: 1
Name: BRISSETT       Value: 1
Name: HOLBROOK       Value: 1
Name: BOLAND       Value: 1
Name: KNOELLER       Value: 1
Name: MCNIL       Value: 1
Name: BERKAL       Value: 1
Name: MCBRYDE       Value: 1
Name: TOTALHEALTHCARE       Value: 1
Name: HARDY       Value: 1
Name: VAKO       Value: 1
Name: HOLMDEL       Value: 1
Name: JARED       Value: 1
Name: SALVA       Value: 1
Name: RAMONA       Value: 1
Name: HAMTRAMCK       Value: 1
Name: AMERICACARE       Value: 1
Name: ROCH       Value: 1
Name: HANSFORD       Value: 1
Name: NFP       Value: 1
Name: HETZLER       Value: 1
Name: ISABELLA       Value: 1
Name: JJ       Value: 1
Name: GT       Value: 1
Name: PALTZ       Value: 1
Name: KRON       Value: 1
Name: CARLA       Value: 1
Name: OBI       Value: 1
Name: SONNY       Value: 1
Name: IMPROVEMENT       Value: 1
Name: DEWEY       Value: 1
Name: LEDDY       Value: 1
Name: SOURCEONE       Value: 1
Name: ELDERS       Value: 1
Name: CARABELLO       Value: 1
Name: GRAYHAWK       Value: 1
Name: CAIR       Value: 1
Name: PRIVILEGE       Value: 1
Name: NR       Value: 1
Name: ZAGHA       Value: 1
Name: INTERMEDICA       Value: 1
Name: LYNETTE       Value: 1
Name: MCGEHEE       Value: 1
Name: MEDPARTNERS       Value: 1
Name: TOUS       Value: 1
Name: ESBER       Value: 1
Name: ROYCE       Value: 1
Name: SPIRO       Value: 1
Name: LUCZAK       Value: 1
Name: RMCHCS       Value: 1
Name: MONTEMAYOR       Value: 1
Name: CRAIGE       Value: 1
Name: CLARKMDPA       Value: 1
Name: LYME       Value: 1
Name: SLUTSKY       Value: 1
Name: CECIL       Value: 1
Name: OXNARD       Value: 1
Name: HACKBERRY       Value: 1
Name: HARSH       Value: 1
Name: MEDSTOP       Value: 1
Name: BEC       Value: 1
Name: KETCHAM       Value: 1
Name: MILLSBORO       Value: 1
Name: WALKERSVILLE       Value: 1
Name: ENCORE       Value: 1
Name: EVER       Value: 1
Name: TEST       Value: 1
Name: DUSSEAULT       Value: 1
Name: MIDDLESBORO       Value: 1
Name: COMPREHAB       Value: 1
Name: SHREVEPORTBOSSIER       Value: 1
Name: ANAHEIM       Value: 1
Name: HALO       Value: 1
Name: OPHTHALMOLIC       Value: 1
Name: ROCKHILL       Value: 1
Name: SUNWEST       Value: 1
Name: PLANTATION       Value: 1
Name: ICC       Value: 1
Name: MEADOWCREST       Value: 1
Name: DSSK       Value: 1
Name: BARI       Value: 1
Name: PADMANABHAN       Value: 1
Name: OCEANWAY       Value: 1
Name: OMNICURE       Value: 1
Name: BRONSTEIN       Value: 1
Name: MIAMIDADECOUNTYDEPARTMENT       Value: 1
Name: MARIAM       Value: 1
Name: SAPHIRE       Value: 1
Name: CULASSO       Value: 1
Name: ANGELITOS       Value: 1
Name: ELI       Value: 1
Name: ENNISCOURT       Value: 1
Name: RUTH       Value: 1
Name: WINYAH       Value: 1
Name: LUTHERN       Value: 1
Name: AGBEYEGBE       Value: 1
Name: REDI       Value: 1
Name: SAUNDRA       Value: 1
Name: LUSMAN       Value: 1
Name: SERIVCES       Value: 1
Name: LOEBELL       Value: 1
Name: COLUMBINE       Value: 1
Name: RHATRENTON       Value: 1
Name: MINERSVILLE       Value: 1
Name: NEPONSET       Value: 1
Name: HILLSPRING       Value: 1
Name: VENOUS       Value: 1
Name: AB       Value: 1
Name: OMH       Value: 1
Name: CHESTELM       Value: 1
Name: UMATILLA       Value: 1
Name: ZERO       Value: 1
Name: GREENHOUSE       Value: 1
Name: SEVEN       Value: 1
Name: BIGHORN       Value: 1
Name: GUTH       Value: 1
Name: COLISEUM       Value: 1
Name: PROLAB       Value: 1
Name: PROTESTANT       Value: 1
Name: MCKENNEY       Value: 1
Name: OUTPT       Value: 1
Name: MSA       Value: 1
Name: BRAINERD       Value: 1
Name: YOWLER       Value: 1
Name: ELLISVILLE       Value: 1
Name: PETES       Value: 1
Name: MOTHERS       Value: 1
Name: CAPAK       Value: 1
Name: RELIANT       Value: 1
Name: ROSCOE       Value: 1
Name: HABRA       Value: 1
Name: HOMELLC       Value: 1
Name: INF       Value: 1
Name: MIDATLANTIC       Value: 1
Name: ELIM       Value: 1
Name: MOULTON       Value: 1
Name: HIGHLANDSPRING       Value: 1
Name: CAROLTON       Value: 1
Name: LUZERNE       Value: 1
Name: UINTAH       Value: 1
Name: BURLINGAME       Value: 1
Name: KNAB       Value: 1
Name: NYFRIES       Value: 1
Name: PITKIN       Value: 1
Name: SCYAP       Value: 1
Name: MARINER       Value: 1
Name: SHEPHERDSTOWN       Value: 1
Name: COORDINATING       Value: 1
Name: SAGRADA       Value: 1
Name: HOLLENBERG       Value: 1
Name: BRONSN       Value: 1
Name: VEERA       Value: 1
Name: ANC       Value: 1
Name: MAJORIA       Value: 1
Name: CONTI       Value: 1
Name: GRENADA       Value: 1
Name: NRGA       Value: 1
Name: OLAF       Value: 1
Name: FRICK       Value: 1
Name: SHATTOS       Value: 1
Name: WAKEMED       Value: 1
Name: ZIMMEL       Value: 1
Name: NASH       Value: 1
Name: TUFF       Value: 1
Name: FLORIST       Value: 1
Name: GREENBRAE       Value: 1
Name: PREMIERE       Value: 1
Name: IVES       Value: 1
Name: SYSTEMDAYTON       Value: 1
Name: LEIF       Value: 1
Name: LARCHWOOD       Value: 1
Name: LLORENS       Value: 1
Name: TRIBECA       Value: 1
Name: JAMECO       Value: 1
Name: WHITEMARSH       Value: 1
Name: MAKELA       Value: 1
Name: HYGEIA       Value: 1
Name: SUPERMARKET       Value: 1
Name: LARRYS       Value: 1
Name: ROSALIND       Value: 1
Name: COPPERVIEW       Value: 1
Name: DEPARTMETN       Value: 1
Name: HIALEAH       Value: 1
Name: STEPLLC       Value: 1
Name: VIENNA       Value: 1
Name: OPENSIDED       Value: 1
Name: PRIER       Value: 1
Name: BATESVILLE       Value: 1
Name: SMS       Value: 1
Name: CONSERVATIVE       Value: 1
Name: FACFAS       Value: 1
Name: PHIL       Value: 1
Name: MARGATE       Value: 1
Name: ARGUS       Value: 1
Name: LACROSSE       Value: 1
Name: LANDRON       Value: 1
Name: TIMBERLAND       Value: 1
Name: OPTUMCARE       Value: 1
Name: PYSICAL       Value: 1
Name: CHESHIRE       Value: 1
Name: WADLEYS       Value: 1
Name: MOPC       Value: 1
Name: AMY       Value: 1
Name: WACHFORT       Value: 1
Name: SLP       Value: 1
Name: MIR       Value: 1
Name: INTERNIST       Value: 1
Name: ESMAR       Value: 1
Name: JANKY       Value: 1
Name: SWDIC       Value: 1
Name: FORTUNA       Value: 1
Name: GEORGIALLC       Value: 1
Name: GEAC       Value: 1
Name: THEODOSIA       Value: 1
Name: IMID       Value: 1
Name: PINTELON       Value: 1
Name: PBI       Value: 1
Name: BILLINQSLEA       Value: 1
Name: GORRINS       Value: 1
Name: RASO       Value: 1
Name: ROALES       Value: 1
Name: VOLUSIA       Value: 1
Name: ARISTOCRAT       Value: 1
Name: ARABGHANI       Value: 1
Name: NAD       Value: 1
Name: CATSKILL       Value: 1
Name: KAIN       Value: 1
Name: BISSONETTEFREYGREENBERGMALKUS       Value: 1
Name: ZION       Value: 1
Name: GREENUP       Value: 1
Name: SHEYENNE       Value: 1
Name: PPE       Value: 1
Name: WESTRIDGE       Value: 1
Name: UNDERWOOD       Value: 1
Name: ARON       Value: 1
Name: RANGE       Value: 1
Name: RENEWAL       Value: 1
Name: HOSPITA       Value: 1
Name: SOTOLLC       Value: 1
Name: BARTOS       Value: 1
Name: FORTUNATO       Value: 1
Name: MAYEDA       Value: 1
Name: YOSEMITE       Value: 1
Name: CATTARAUGUS       Value: 1
Name: NAPS       Value: 1
Name: LIGA       Value: 1
Name: CMH       Value: 1
Name: MJRX       Value: 1
Name: ENCINO       Value: 1
Name: TOD       Value: 1
Name: BILIARYPANCREAS       Value: 1
Name: AZTEC       Value: 1
Name: VATSAL       Value: 1
Name: MAHMUD       Value: 1
Name: PIES       Value: 1
Name: WINE       Value: 1
Name: WEIRTON       Value: 1
Name: RHYNE       Value: 1
Name: CHRISTINA       Value: 1
Name: BEACONSHIRE       Value: 1
Name: NEUROSPORT       Value: 1
Name: SANZRO       Value: 1
Name: HOFFBERG       Value: 1
Name: MOVERSINC       Value: 1
Name: GOBEN       Value: 1
Name: PNI       Value: 1
Name: PEARSE       Value: 1
Name: LTA       Value: 1
Name: POTTAWATOMIE       Value: 1
Name: HACKLEY       Value: 1
Name: MCILWAIN       Value: 1
Name: MALA       Value: 1
Name: RINGTOWN       Value: 1
Name: GMS       Value: 1
Name: ENDOCURIETHERAPY       Value: 1
Name: ZAUBER       Value: 1
Name: SELIVERSTOV       Value: 1
Name: HORRY       Value: 1
Name: PRINS       Value: 1
Name: GADASALLI       Value: 1
Name: SCRIPPS       Value: 1
Name: COSDEN       Value: 1
Name: COMPENSATION       Value: 1
Name: THERATEST       Value: 1
Name: PITTSBURGHUPMC       Value: 1
Name: SANSUM       Value: 1
Name: HOLLISTER       Value: 1
Name: EDGEMERE       Value: 1
Name: MCNRC       Value: 1
Name: CBLUMENFELD       Value: 1
Name: BONANZA       Value: 1
Name: HAMASAKI       Value: 1
Name: BIGLEY       Value: 1
Name: HIGHLINE       Value: 1
Name: HALEYVILLE       Value: 1
Name: DURA       Value: 1
Name: GULFSHORE       Value: 1
Name: FIERER       Value: 1
Name: 171       Value: 1
Name: PASUPULETI       Value: 1
Name: XXIII       Value: 1
Name: ACCU       Value: 1
Name: LADELLE       Value: 1
Name: SHYONG       Value: 1
Name: THU       Value: 1
Name: NEFF       Value: 1
Name: BRADFORDS       Value: 1
Name: CHIN       Value: 1
Name: HORMILLA       Value: 1
Name: LELAND       Value: 1
Name: FTL       Value: 1
Name: ALLGAIER       Value: 1
Name: MANSFIELDLLC       Value: 1
Name: MAXWELL       Value: 1
Name: EILEEN       Value: 1
Name: ASLS       Value: 1
Name: DAYTONA       Value: 1
Name: KUNDEL       Value: 1
Name: MARTENS       Value: 1
Name: GOTTHELF       Value: 1
Name: CONLINS       Value: 1
Name: FLAGSTAR       Value: 1
Name: LAMUN       Value: 1
Name: ONAGA       Value: 1
Name: IJAK       Value: 1
Name: SILGALS       Value: 1
Name: LANGHORNE       Value: 1
Name: PERES       Value: 1
Name: REAHBILITATION       Value: 1
Name: MANDAN       Value: 1
Name: KARNES       Value: 1
Name: APOSTOLIC       Value: 1
Name: HAVANA       Value: 1
Name: NCH       Value: 1
Name: BCL       Value: 1
Name: FERTILE       Value: 1
Name: RALEY       Value: 1
Name: BROOKS       Value: 1
Name: NOROESTE       Value: 1
Name: LIPSON       Value: 1
Name: ACT       Value: 1
Name: SUNBURY       Value: 1
Name: MENOMONEE       Value: 1
Name: SERGIO       Value: 1
Name: RITA       Value: 1
Name: JEFFRIES       Value: 1
Name: FERTILIZATION       Value: 1
Name: CENTRAD       Value: 1
Name: SOUNDHOMECARE       Value: 1
Name: HD       Value: 1
Name: CAN       Value: 1
Name: VALLINA       Value: 1
Name: FERIAL       Value: 1
Name: 986       Value: 1
Name: HOODSPORT       Value: 1
Name: JJJ       Value: 1
Name: KILLIAN       Value: 1
Name: CLEAN       Value: 1
Name: ASPERS       Value: 1
Name: JACKIE       Value: 1
Name: NPHS       Value: 1
Name: MCGINNIS       Value: 1
Name: HEALTHWAY       Value: 1
Name: DAYNAS       Value: 1
Name: CORVALLIS       Value: 1
Name: VIRGINIASTATE       Value: 1
Name: SATTI       Value: 1
Name: SLIGO       Value: 1
Name: JOY       Value: 1
Name: VISIONCAREPC       Value: 1
Name: MARJORIE       Value: 1
Name: SENSI       Value: 1
Name: SPAGNA       Value: 1
Name: FIELD       Value: 1
Name: USARRHYTHMIA       Value: 1
Name: SHOWLOW       Value: 1
Name: HEMORRHOID       Value: 1
Name: FORWARD       Value: 1
Name: YVEL       Value: 1
Name: MAVERGEORGE       Value: 1
Name: PEARLVIEW       Value: 1
Name: NEBUER       Value: 1
Name: SCHUMACHER       Value: 1
Name: CENTERED       Value: 1
Name: SOMA       Value: 1
Name: ANETHESIA       Value: 1
Name: RAD       Value: 1
Name: MAINSTREET       Value: 1
Name: CAT       Value: 1
Name: INFUSACARE       Value: 1
Name: ERENA       Value: 1
Name: NEUROMEDICAL       Value: 1
Name: FRANKIES       Value: 1
Name: NOGALES       Value: 1
Name: MCGAW       Value: 1
Name: CONVALECENT       Value: 1
Name: MANATI       Value: 1
Name: HIV       Value: 1
Name: ANNARES       Value: 1
Name: MAROSA       Value: 1
Name: DAMES       Value: 1
Name: AMARILIS       Value: 1
Name: BOSOMFRIEND       Value: 1
Name: SNOHOMISH       Value: 1
Name: SHADYSIDE       Value: 1
Name: LIPET       Value: 1
Name: ARMY       Value: 1
Name: UCONN       Value: 1
Name: HEALTHACCESS       Value: 1
Name: NEXUS       Value: 1
Name: HAGERSTOWN       Value: 1
Name: ALPHARETTA       Value: 1
Name: HUSSAIN       Value: 1
Name: RUBINS       Value: 1
Name: CU       Value: 1
Name: PAVLOU       Value: 1
Name: PALOPOLI       Value: 1
Name: SUCCESS       Value: 1
Name: SHELL       Value: 1
Name: POCOMOKE       Value: 1
Name: ALERT       Value: 1
Name: GUADALUPANA       Value: 1
Name: SOUTHBAY       Value: 1
Name: BOAZ       Value: 1
Name: RDK       Value: 1
Name: DEVOTED       Value: 1
Name: BATES       Value: 1
Name: CONCHO       Value: 1
Name: ZINFANDEL       Value: 1
Name: COLLECTIONS       Value: 1
Name: CLAKRS       Value: 1
Name: HUNTERS       Value: 1
Name: WESTAID       Value: 1
Name: FENG       Value: 1
Name: MEADOWLARK       Value: 1
Name: JPS       Value: 1
Name: LEPIQUE       Value: 1
Name: HASAN       Value: 1
Name: ANOINTED       Value: 1
Name: SOOY       Value: 1
Name: RIGOBERTO       Value: 1
Name: PAHHS       Value: 1
Name: MYBAYCARE       Value: 1
Name: THIBODAUX       Value: 1
Name: ALDOS       Value: 1
Name: LHCA       Value: 1
Name: BLAND       Value: 1
Name: MPT       Value: 1
Name: BRENT       Value: 1
Name: VKIEM       Value: 1
Name: SNEED       Value: 1
Name: TI       Value: 1
Name: OSTEO       Value: 1
Name: HALMOS       Value: 1
Name: TSA       Value: 1
Name: ICOLUMBUS       Value: 1
Name: LINDSEY       Value: 1
Name: HICKS       Value: 1
Name: LUCINDA       Value: 1
Name: KAVEH       Value: 1
Name: RAAB       Value: 1
Name: WESTBANK       Value: 1
Name: AMURAO       Value: 1
Name: VIET       Value: 1
Name: CLAWSON       Value: 1
Name: PARKSHORE       Value: 1
Name: TRAWOOD       Value: 1
Name: TOM       Value: 1
Name: DEW       Value: 1
Name: CAIRO       Value: 1
Name: NATURALLY       Value: 1
Name: MANS       Value: 1
Name: MASTERCARE       Value: 1
Name: PRICHARD       Value: 1
Name: NEEDMORE       Value: 1
Name: BIRTHPLACE       Value: 1
Name: INDUSTRY       Value: 1
Name: REBAB       Value: 1
Name: PCRMC       Value: 1
